date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:25:25	62668/62668	---MCZ	200	added ('OK')	text/html	etag:W/%226d362af9922161ea02ceaefaa0dfabb8%22	https://demo.plainadmin.com/tables-responsive	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/tables-responsive.html	(from https://demo.plainadmin.com/)
08:25:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:25%20GMT	https://demo.plainadmin.com/datatables.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/datatables.html	(from https://demo.plainadmin.com/)
08:25:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:26%20GMT	https://demo.plainadmin.com/chart-js.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/chart-js.html	(from https://demo.plainadmin.com/)
08:25:27	111112/111112	---MCZ	200	added ('OK')	text/html	etag:W/%22f81b570dea1d70a2870d2f95b82b47f1%22	https://demo.plainadmin.com/datatables	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/datatables.html	(from https://demo.plainadmin.com/)
08:25:27	78396/78396	---MCZ	200	added ('OK')	text/html	etag:W/%229fe0ccb26d42d02edc2e53a3e9163038%22	https://demo.plainadmin.com/chart-js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/chart-js.html	(from https://demo.plainadmin.com/)
08:25:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:27%20GMT	https://demo.plainadmin.com/apex-chart.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/apex-chart.html	(from https://demo.plainadmin.com/)
08:25:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:29%20GMT	https://demo.plainadmin.com/notification.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/notification.html	(from https://demo.plainadmin.com/)
08:25:29	88396/88396	---MCZ	200	added ('OK')	text/html	etag:W/%22238385e6e363f82864c4f8f0407929a4%22	https://demo.plainadmin.com/apex-chart	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/apex-chart.html	(from https://demo.plainadmin.com/)
08:25:30	65973/65973	---MCZ	200	added ('OK')	text/html	etag:W/%22740c2b5be23392b2a3347bd4415d2261%22	https://demo.plainadmin.com/notification	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/notification.html	(from https://demo.plainadmin.com/)
08:25:30	2480/2480	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22521377c5a912f85040e7dab62a5aa737%22	https://demo.plainadmin.com/assets/images/logo/logo-icon-big.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/logo/logo-icon-big.svg	(from https://demo.plainadmin.com/)
08:25:31	6540/6540	---M--	200	added ('OK')	image/png	etag:%220fc1dd6de38320045e74a2ed1ac4bc4d%22	https://demo.plainadmin.com/assets/images/lead/lead-6.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/lead/lead-6.png	(from https://demo.plainadmin.com/)
08:25:31	5789/5789	---M--	200	added ('OK')	image/png	etag:%22bbe60a8aab05cb18c2e39a15961ca6c0%22	https://demo.plainadmin.com/assets/images/lead/lead-1.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/lead/lead-1.png	(from https://demo.plainadmin.com/)
08:25:31	6257/6257	---M--	200	added ('OK')	image/png	etag:%2289395dd5a2b992ae82081df40f6aa0fb%22	https://demo.plainadmin.com/assets/images/lead/lead-5.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/lead/lead-5.png	(from https://demo.plainadmin.com/)
08:25:32	6044/6044	---M--	200	added ('OK')	image/png	etag:%223b25a32839f2e2332b9bb2aae9f79639%22	https://demo.plainadmin.com/assets/images/lead/lead-3.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/lead/lead-3.png	(from https://demo.plainadmin.com/)
08:25:32	6645/6645	---M--	200	added ('OK')	image/png	etag:%22de805aeae1f5fd34b9c412b3964f2223%22	https://demo.plainadmin.com/assets/images/lead/lead-2.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/lead/lead-2.png	(from https://demo.plainadmin.com/)
08:25:33	17896/17896	---M--	200	added ('OK')	image/png	etag:%22c7d3af3939caba2adb1d95643abd722d%22	https://demo.plainadmin.com/assets/images/profile/profile-image.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/profile/profile-image.png	(from https://demo.plainadmin.com/)
08:25:33	4292/4292	---M--	200	added ('OK')	image/jpeg	etag:%2251b15081738b9c0dc05e040004c9fff0%22	https://demo.plainadmin.com/assets/images/products/product-mini-1.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/products/product-mini-1.jpg	(from https://demo.plainadmin.com/)
08:25:34	5130/5130	---M--	200	added ('OK')	image/jpeg	etag:%22ccff8fc3f441f42d04e4239d6066d457%22	https://demo.plainadmin.com/assets/images/products/product-mini-2.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/products/product-mini-2.jpg	(from https://demo.plainadmin.com/)
08:25:35	5223/5223	---M--	200	added ('OK')	image/jpeg	etag:%222d33325189ff3cbac4232c8622bc90dd%22	https://demo.plainadmin.com/assets/images/products/product-mini-3.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/products/product-mini-3.jpg	(from https://demo.plainadmin.com/)
08:25:36	3896/3896	---M--	200	added ('OK')	image/jpeg	etag:%22425b946c5cc4f175d0dc9fa696f6ccca%22	https://demo.plainadmin.com/assets/images/products/product-mini-4.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/products/product-mini-4.jpg	(from https://demo.plainadmin.com/)
08:25:37	80599/80599	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e91cc18062ed931d1dd105913946c8d0%22	https://demo.plainadmin.com/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/bootstrap.bundle.min.js	(from https://demo.plainadmin.com/)
08:25:37	204783/204783	---MCZ	200	added ('OK')	application/javascript	etag:W/%22992d8a8e8302cf2eec3450269bad08b8%22	https://demo.plainadmin.com/assets/js/Chart.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/Chart.min.js	(from https://demo.plainadmin.com/)
08:25:37	2021/2021	---MCZ	200	added ('OK')	application/javascript	etag:W/%2237cfb1227befcbee37d9aeaf128eba86%22	https://demo.plainadmin.com/assets/js/dynamic-pie-chart.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/dynamic-pie-chart.js	(from https://demo.plainadmin.com/)
08:25:38	493567/493567	---MCZ	200	added ('OK')	application/javascript	etag:W/%227ed5faf37f8e6d8aa1c52e94cbd8901a%22	https://demo.plainadmin.com/assets/js/apexcharts.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/apexcharts.min.js	(from https://demo.plainadmin.com/)
08:25:38	30350/30350	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a8fade179b1e53f7327958c1d10ceb10%22	https://demo.plainadmin.com/assets/js/jvectormap.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/jvectormap.min.js	(from https://demo.plainadmin.com/)
08:25:38	58912/58912	---MCZ	200	added ('OK')	application/javascript	etag:W/%2223b3869d53fcae88659290affa0ba383%22	https://demo.plainadmin.com/assets/js/moment.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/moment.min.js	(from https://demo.plainadmin.com/)
08:25:40	267868/267868	---MCZ	200	added ('OK')	application/javascript	etag:W/%2298ad0cd43843401befc1ae74e8aa6704%22	https://demo.plainadmin.com/assets/js/fullcalendar.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/fullcalendar.js	(from https://demo.plainadmin.com/)
08:25:41	6231/6231	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aea18d92fe89daa2639f85153cfc987f%22	https://demo.plainadmin.com/assets/js/polyfill.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/polyfill.js	(from https://demo.plainadmin.com/)
08:25:41	105500/105500	---MCZ	200	added ('OK')	application/javascript	etag:W/%224e67e130a613a86cd0d009c9ea58fc30%22	https://demo.plainadmin.com/assets/js/world-merc.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/world-merc.js	(from https://demo.plainadmin.com/)
08:25:41	215348/215348	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c85736905f7d1db0f8642fc9d859b18%22	https://demo.plainadmin.com/assets/js/quill.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/quill.min.js	(from https://demo.plainadmin.com/)
08:25:42	44136/44136	---MCZ	200	added ('OK')	application/javascript	etag:W/%220ab41ec36df345a25918d261ed674ecc%22	https://demo.plainadmin.com/assets/js/Sortable.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/Sortable.min.js	(from https://demo.plainadmin.com/)
08:25:43	5293/5293	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ddd331e4cbfd6846a9d4a8f630f227e%22	https://demo.plainadmin.com/assets/js/main.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/main.js	(from https://demo.plainadmin.com/)
08:25:43	37863/37863	---MCZ	200	added ('OK')	application/javascript	etag:W/%220e2d43ccc0443bed657049aced0d7d21%22	https://demo.plainadmin.com/assets/js/datatable.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/datatable.js	(from https://demo.plainadmin.com/)
08:25:44	72248/72248	---M--	200	added ('OK')	font/woff2	etag:%228480cce52269bb4b272c924300196191%22	https://demo.plainadmin.com/assets/fonts/lineicons.woff2	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/fonts/lineicons.woff2	(from https://demo.plainadmin.com/assets/css/lineicons.css)
08:25:45	88488/88488	---M--	200	added ('OK')	font/woff	etag:%22f56a89a1412fc66878e283c0b913263a%22	https://demo.plainadmin.com/assets/fonts/lineicons.woff	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/fonts/lineicons.woff	(from https://demo.plainadmin.com/assets/css/lineicons.css)
08:25:46	161996/161996	---MCZ	200	added ('OK')	font/ttf	etag:W/%2201094a7aba9e42d7a5df653b3224d8fe%22	https://demo.plainadmin.com/assets/fonts/lineicons.ttf	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/fonts/lineicons.ttf	(from https://demo.plainadmin.com/assets/css/lineicons.css)
08:25:46	162168/162168	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221235ce5904b60cb87dea57f3e022cbe5%22	https://demo.plainadmin.com/assets/fonts/lineicons.eot	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/fonts/lineicons.eot	(from https://demo.plainadmin.com/assets/css/lineicons.css)
08:25:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:47%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:47%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:47	778401/778401	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224bc574f2bd822e1e88e8d27a3cea1654%22	https://demo.plainadmin.com/assets/fonts/lineicons.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/fonts/lineicons.svg	(from https://demo.plainadmin.com/assets/css/lineicons.css)
08:25:48	2427/2427	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d0c99a13c3bc25e0c23442f196ca25c3%22	https://demo.plainadmin.com/assets/images/refarrals/uideck.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/refarrals/uideck.svg	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:48	5491/5491	---M--	200	added ('OK')	image/png	etag:%227d0739df20191c14006fe13a01e43a0a%22	https://demo.plainadmin.com/assets/images/lead/lead-4.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/lead/lead-4.png	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:48	3578/3578	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2207963e94ae241b103eed8f6595ae10f4%22	https://demo.plainadmin.com/assets/images/refarrals/graygrids.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/refarrals/graygrids.svg	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:48	564/564	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fb8fb500f680c186e908f0bd8af13e66%22	https://demo.plainadmin.com/assets/images/refarrals/ayroui.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/refarrals/ayroui.svg	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:49	2596/2596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225357dd5acce329b49e6474def562cea9%22	https://demo.plainadmin.com/assets/images/refarrals/tailgrids.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/refarrals/tailgrids.svg	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:49	1827/1827	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2242300f5cd0668fbb9504a9f174a28c7a%22	https://demo.plainadmin.com/assets/images/refarrals/lineicons.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/refarrals/lineicons.svg	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:49%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/crypto)
08:25:49	2002/2002	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2247b3328f842110fa97ea0e2046c243e7%22	https://demo.plainadmin.com/assets/images/refarrals/ecomhtml.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/refarrals/ecomhtml.svg	(from https://demo.plainadmin.com/analytics-dashboard)
08:25:50	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:49%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/crypto)
08:25:50	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/crm-dashboard)
08:25:50	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/crm-dashboard)
08:25:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/marketing-dashboard)
08:25:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/marketing-dashboard)
08:25:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:51%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/settings)
08:25:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:51%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/settings)
08:25:54	283/283	---MCZ	200	added ('OK')	text/css	etag:W/%22d6b3ffb1dc65a0ae5240f72f26f7c597%22	https://demo.plainadmin.com/assets/css/loading-bar.min.css	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/css/loading-bar.min.css	(from https://demo.plainadmin.com/projects)
08:25:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:53%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/projects)
08:25:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:54%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/projects)
08:25:55	2114/2114	---M--	200	added ('OK')	image/png	etag:%22d4abfe5abf04ba495d2a4e29a7f0694d%22	https://demo.plainadmin.com/assets/images/projects/image-1.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/projects/image-1.png	(from https://demo.plainadmin.com/projects)
08:25:56	2130/2130	---M--	200	added ('OK')	image/png	etag:%22940abc0a408ed1ad5632b2c8a6927ac4%22	https://demo.plainadmin.com/assets/images/projects/image-2.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/projects/image-2.png	(from https://demo.plainadmin.com/projects)
08:25:56	1842/1842	---M--	200	added ('OK')	image/png	etag:%226a0891cfaf9c704c77f9d2a072155c8a%22	https://demo.plainadmin.com/assets/images/projects/image-3.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/projects/image-3.png	(from https://demo.plainadmin.com/projects)
08:25:56	15658/15658	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a8ae8eae954b0a16474f53bc1bd8e52%22	https://demo.plainadmin.com/assets/js/loading-bar.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/loading-bar.min.js	(from https://demo.plainadmin.com/projects)
08:25:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:56%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/clients)
08:25:57	65268/65268	---M--	200	added ('OK')	image/png	etag:%2287d1c4680bf09343c5a31fe22fc80e00%22	https://demo.plainadmin.com/assets/images/profile/profile-1.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/profile/profile-1.png	(from https://demo.plainadmin.com/settings)
08:25:57	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:56%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/clients)
08:25:58	29772/29772	---M--	200	added ('OK')	image/jpeg	etag:%22f9de24843c4408e920dd1acc2eb05513%22	https://demo.plainadmin.com/assets/images/clients/clients-cover.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/clients/clients-cover.jpg	(from https://demo.plainadmin.com/clients)
08:26:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:25:59%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/pricing)
08:26:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:00%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/pricing)
08:26:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:01%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/chat)
08:26:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:01%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/chat)
08:26:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:01%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/error-page)
08:26:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:01%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/error-page)
08:26:03	5203/5203	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc47281dba0669fb1bbdbfa48084050%22	https://demo.plainadmin.com/assets/images/error.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/error.svg	(from https://demo.plainadmin.com/error-page)
08:26:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:02%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/error-page)
08:26:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:02%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/error-page)
08:26:03	65268/65268	---M--	200	added ('OK')	image/png	etag:%2287d1c4680bf09343c5a31fe22fc80e00%22	https://demo.plainadmin.com/assets/images/clients/client-profile.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/clients/client-profile.png	(from https://demo.plainadmin.com/clients)
08:26:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:03%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/blank-page)
08:26:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:03%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/blank-page)
08:26:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:03%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/kanban)
08:26:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:04%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/kanban)
08:26:06	2547/2547	---M--	200	added ('OK')	image/png	etag:%2256cb89c10259ea9a278a52aab93c339f%22	https://demo.plainadmin.com/assets/images/kanban/members/member-1.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/kanban/members/member-1.png	(from https://demo.plainadmin.com/kanban)
08:26:07	3547/3547	---M--	200	added ('OK')	image/png	etag:%22de48a8099224cc833d457493d6d5d4c3%22	https://demo.plainadmin.com/assets/images/kanban/members/member-2.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/kanban/members/member-2.png	(from https://demo.plainadmin.com/kanban)
08:26:07	3170/3170	---M--	200	added ('OK')	image/png	etag:%225f393c302d110db8b9ef1ae8aa03b2b5%22	https://demo.plainadmin.com/assets/images/kanban/members/member-3.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/kanban/members/member-3.png	(from https://demo.plainadmin.com/kanban)
08:26:08	3674/3674	---M--	200	added ('OK')	image/png	etag:%222eb5c55cf3282067f88e19eefecb1736%22	https://demo.plainadmin.com/assets/images/kanban/members/member-4.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/kanban/members/member-4.png	(from https://demo.plainadmin.com/kanban)
08:26:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:08%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/file-manager)
08:26:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:08%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/file-manager)
08:26:09	648/648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2209429b6100c34db78e226bf17704e069%22	https://demo.plainadmin.com/assets/images/file-manager/recent-files/icon-1.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/file-manager/recent-files/icon-1.svg	(from https://demo.plainadmin.com/file-manager)
08:26:10	1717/1717	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223ca2984de5fe5e57bef1304e11ab8af9%22	https://demo.plainadmin.com/assets/images/file-manager/recent-files/icon-2.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/file-manager/recent-files/icon-2.svg	(from https://demo.plainadmin.com/file-manager)
08:26:10	576/576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227fd1531361d650c1fa796e80fd07c30d%22	https://demo.plainadmin.com/assets/images/file-manager/recent-files/icon-3.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/file-manager/recent-files/icon-3.svg	(from https://demo.plainadmin.com/file-manager)
08:26:10	2089/2089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22477f9ff8aa210255375870f3f61ddd1c%22	https://demo.plainadmin.com/assets/images/file-manager/recent-files/icon-5.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/file-manager/recent-files/icon-5.svg	(from https://demo.plainadmin.com/file-manager)
08:26:10	776/776	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bbc0080c31932e383f896c011cdc3bd3%22	https://demo.plainadmin.com/assets/images/file-manager/recent-files/icon-4.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/file-manager/recent-files/icon-4.svg	(from https://demo.plainadmin.com/file-manager)
08:26:10	3580/3580	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ba29bbbc509e1be30fb8985f28ec51e%22	https://demo.plainadmin.com/assets/images/file-manager/recent-files/icon-6.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/file-manager/recent-files/icon-6.svg	(from https://demo.plainadmin.com/file-manager)
08:26:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:10%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/profile)
08:26:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:10%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/profile)
